"Strain","Well","cells_per_ml_start","FSCH_start","cells_per_ml_end","FSCH_end","Hours","Temperature","MicroResp_start","MicroResp_end","ATP_start","ATP_end","OD_start","OD_end","Plate","growth_rate","cell_volume_start","cell_volume_end","cell_diameter_start","cell_diameter_end","mean_diameter_start","mean_diameter_end","mean_volume_start","mean_volume_end","biomass_start","biomass_end","biomass_increase","growth_rate_biomass","CO2_raw","CO2_respired","Resp_rate","C_respired","Resp_rate_per_cell","Resp_rate_per_biomass","ATP_per_ml_start","ATP_per_cell_start","ATP_per_biomass_start","ATP_per_ml_end","ATP_per_cell_end","ATP_per_biomass_end","ATP_per_cell_change","ATP_per_biomass_change","Phylum","Class","Order","Family","Genus","Species","CUE","Gram_type","Motility","Spore_forming","Shape","Aero_anaero"
"21_RT_01","B12",80600000,22921.3152605459,141200000,23882.6684985836,3,30,0.772229166666667,0.656253357753358,16324,7208,0.017,0.048,1,0.186892891848853,0.143141557451793,0.147354433769176,0.649016451082316,0.655322171793023,0.652115747347416,0.678767335898135,0.145202029125776,0.163742503641221,4.63015572254885,8.54975994535334,3.91960422280449,0.204437568358407,0.0742191178613081,0.0194974027864375,0.00649913426214583,7.31152604491406,2.25490469696732e-08,0.381352432706047,0.0255576059104747,3.17091884745343e-10,0.00551981562650457,0.00950508229512406,6.73164468493205e-11,0.00111173674534452,-2.80294857928188e-10,-0.00497891445143795,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.34899463628078,"Negative","Yes","No","Rod","Aerobic"
"21_RT_01","C12",24200000,20408.2627272727,4.8e+07,28772.63,3,30,0.772229166666667,0.691448033416355,8028,5042,0.009,0.025,1,0.22828279258175,0.132509734277325,0.170067182620466,0.632532804094762,0.68739647111819,0.652115747347416,0.678767335898135,0.145202029125776,0.163742503641221,1.39019563878017,2.90643397575751,1.51623833697733,0.245827469091304,0.0665307859905013,0.0118090709156307,0.00393635697187689,4.4284015933615,4.24759614456317e-08,0.717976012917703,0.0108286647957062,4.47465487425875e-10,0.00778931000330844,0.00616807204861821,1.28501501012879e-10,0.00212221302808388,-2.80294857928188e-10,-0.00497891445143795,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.255059743692653,"Negative","Yes","No","Rod","Aerobic"
"21_RT_01","D12",1.4e+07,26547.4028571429,15400000,34365.6932467532,3,30,0.772229166666667,0.719402544568822,4007,2729,0.007,0.013,1,0.0317700599347752,0.159462287051227,0.198775517410599,0.672800732189405,0.724082564591318,0.652115747347416,0.678767335898135,0.145202029125776,0.163742503641221,0.804245410864564,0.932480900555534,0.12823548969097,0.0493147364443285,0.0612338601819939,0.00651214510712324,0.00217071503570775,2.44205441517121,5.54172965242651e-08,0.939125901551086,0.00467101653164055,3.33644037974325e-10,0.00580794925098697,0.0029347038253958,1.9056518346726e-10,0.00314719993047302,-2.80294857928188e-10,-0.00497891445143795,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.0498914497731905,"Negative","Yes","No","Rod","Aerobic"
"21_RT_02","E01",32900000,265190.472978723,7.8e+07,330196.14,4,15,0.863072916666667,0.662167582145685,77094,130122,0.0955,0.2785,1,0.215809042229566,5.87007652807979,9.90477399542601,2.23811147353971,2.66449749340278,2.38910132680292,2.79958483807723,7.14006771820379,11.488928342958,10.4095999220495,30.3957981835867,19.9861982615372,0.267893982851374,0.0768341160205667,0.0239471100669527,0.00598677751673818,8.98016627510727,4.29711991772318e-08,0.120369691055043,0.167222572883271,5.0827529751754e-09,0.0160642651144605,0.315039045602217,4.03896212310535e-09,0.0103645590650202,1.1935963412426e-09,0.000257711297335258,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.689979518701882,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","F01",14800000,270231.007972973,26700000,393594.399513109,4,15,0.863072916666667,0.70633805007965,43315,78967,0.0535,0.2215,1,0.147509096159034,6.1340810639058,15.3036373931737,2.27117341648501,3.0803401849514,2.38910132680292,2.79958483807723,7.14006771820379,11.488928342958,4.68273795885509,10.4047155320739,5.72197757321882,0.199594036780841,0.0674351679594668,0.0145481620058528,0.00363704050146321,5.45556075219481,6.76256164367187e-08,0.190300884528134,0.0832400563750473,5.62432813344914e-09,0.0177759373055756,0.172150870648472,6.44759815162815e-09,0.0165454663433896,1.1935963412426e-09,0.000257711297335258,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.511917508724541,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","G01",8800000,279897.85,1.3e+07,278178.917692308,4,15,0.863072916666667,0.742667668034388,22643,48725,0.0325,0.1785,1,0.0975494089943436,6.662313544604,6.56625214534952,2.33458029292241,2.32330544968681,2.38910132680292,2.79958483807723,7.14006771820379,11.488928342958,2.78433067823816,5.06596636393112,2.28163568569296,0.149634349616152,0.0609359336743851,0.00804892772077113,0.00201223193019278,3.01834789528918,7.01042984106622e-08,0.197949447871519,0.0379725794572615,4.31506584741608e-09,0.0136379560639289,0.0959797768387492,7.38305975682686e-09,0.018945995678556,1.1935963412426e-09,0.000257711297335258,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.430498632841076,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","H01",4700000,337520.590425532,9700000,401195.317319588,4,15,0.863072916666667,0.758174764340152,12286,31257,0.0195,0.1435,1,0.181140844198331,10.4502609559436,16.0588082355082,2.71254012426456,3.13019622426794,2.38910132680292,2.79958483807723,7.14006771820379,11.488928342958,1.48708570314993,3.77999028693322,2.29290458378329,0.233225784820139,0.0584438468654328,0.00555684091181884,0.00138921022795471,2.08381534193206,7.54928140382016e-08,0.211957999464789,0.018121190181035,3.85557237894361e-09,0.0121857066762533,0.0560901012834243,5.78248466839426e-09,0.0148386892625937,1.1935963412426e-09,0.000257711297335258,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.523886522944126,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","E01",17100000,304465.50497076,50900000,315622.575952849,3,25,0.886520833333333,0.634284548611111,129667,219646,0.0935,0.23825,1,0.363594820015955,8.1393306917402,8.87653470181457,2.49572477617067,2.56890638182707,2.57387543339534,2.81792873025473,8.92814421040056,11.7162501912611,5.96686255348436,20.0061594083844,14.0392968549001,0.403272980909149,0.0810815053499981,0.0323600812443214,0.0107866937481071,12.1350304666205,1.30539473917131e-07,0.348573718489994,0.313706596003805,1.83454149709828e-08,0.0525747984291369,0.593588107652478,1.16618488733296e-08,0.0296702678178056,8.47673672768724e-09,0.0171145675306037,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.536376606070673,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","F01",9200000,351585.807608696,30400000,321315.340131579,3,25,0.886520833333333,0.683708284198113,61577,172186,0.0575,0.20925,1,0.398413041452394,11.5532153732777,9.26925984866371,2.80479688045285,2.60624643495495,2.57387543339534,2.81792873025473,8.92814421040056,11.7162501912611,3.21024184164071,11.9486688804496,8.73842703880894,0.438091202345588,0.0694250034218751,0.0207035793161984,0.00690119310539948,7.76384224357441,1.4590641517071e-07,0.389231490770974,0.127407917462529,1.38486866807097e-08,0.039687949926356,0.442137532309822,1.45439977733494e-08,0.0370030784795824,8.47673672768724e-09,0.0171145675306037,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.529528811418528,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","G01",4600000,238093.97673913,12500000,437703.8804,3,25,0.886520833333333,0.722807926829268,32497,134764,0.0375,0.18025,1,0.333224113604402,4.57973618108278,20.0335672531884,2.06037978162347,3.36966366789377,2.57387543339534,2.81792873025473,8.92814421040056,11.7162501912611,1.60512092082036,4.91310398044805,3.30798305962769,0.372902274497597,0.0618809758929478,0.0131595517872712,0.00438651726242372,4.93483192022668,2.08152530684082e-07,0.556293673258105,0.0587936411326182,1.27812263331779e-08,0.0366287924915772,0.328688425148531,2.62950740118825e-08,0.066900360028317,8.47673672768724e-09,0.0171145675306037,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.401317155330124,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","H01",2400000,371375.2875,9200000,339709.620108696,3,25,0.886520833333333,0.751637872628726,16004,138033,0.0275,0.15625,1,0.447911582233698,13.2326093956624,10.6170902969485,2.93460029533438,2.72689843634312,2.57387543339534,2.81792873025473,8.92814421040056,11.7162501912611,0.83745439347149,3.61604452960976,2.77859013613827,0.487589743126893,0.0570718547445249,0.0083504306388482,0.00278347687961607,3.13141148956807,2.06264040429003e-07,0.549503182914602,0.0249526420536317,1.03969341890132e-08,0.02979582201509,0.338360253519853,3.67782884260709e-08,0.09357192665887,8.47673672768724e-09,0.0171145675306037,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.470150485924136,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","E01",9400000,351869.443404255,5.1e+07,234915.875411765,3,30,0.772229166666667,0.543005469437115,189424,503896,0.093,0.243,1,0.563705314482789,11.5762204413126,4.44213171158807,2.80665730806633,2.0395339379026,3.18124611225671,2.41618954971296,16.8573936750488,7.38569938998811,4.33289915314167,16.3772971269141,12.0443979737724,0.44321972863253,0.11033852911063,0.0556168140357598,0.0185389380119199,20.8563052634099,2.82615627823547e-07,0.767487588774061,0.496245239848315,5.2792046792374e-08,0.114529607615839,1.62118472144293,3.17879357145673e-08,0.0989897605740274,-6.63153289139114e-11,0.0364047742008252,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.366083298795893,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","F01",7e+06,376893.624857143,22600000,283134.685221239,3,30,0.772229166666667,0.614484089897641,87346,353405,0.062,0.212,1,0.390679919074309,13.7283145558598,6.84573637977776,2.97079624577673,2.35581138476684,3.18124611225671,2.41618954971296,16.8573936750488,7.38569938998811,3.22662702893529,7.25739049153448,4.03076346259919,0.27019433322405,0.0851731530472769,0.0304514379724062,0.0101504793241354,11.4192892396523,2.85979935643173e-07,0.765469685986196,0.194493036068118,2.77847194383026e-08,0.060277507850759,1.05538266013225,4.66983477934624e-08,0.145421782300859,-6.63153289139114e-11,0.0364047742008252,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.260889949068704,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","G01",2400000,498171.67,15600000,358968.773461538,3,30,0.772229166666667,0.644587982093664,44358,217437,0.035,0.188,1,0.623934058967197,27.9729384013757,12.1620257923223,3.76628478292707,2.85322332646944,3.18124611225671,2.41618954971296,16.8573936750488,7.38569938998811,1.10627212420638,5.00952617999725,3.90325405579086,0.503448473116938,0.0770586355077654,0.0223369204328947,0.00744564014429825,8.37634516233553,3.95930836094413e-07,1.08039551666432,0.0856714401390303,3.56964333912626e-08,0.0774415609545338,0.586372333983817,3.75879701271678e-08,0.117051456148721,-6.63153289139114e-11,0.0364047742008252,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.317864938949238,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","A05",18900000,256436.663121693,4.8e+07,244099.875875,3,35,0.84059375,0.472833984375,130448,107762,0.10325,0.262,1,0.310679696280765,5.42978247726164,4.84748117327892,2.18069336963262,2.09977375365063,2.22601933515812,2.03655673732136,5.77544455827424,4.42270694847516,5.44945081710797,12.3131500701636,6.86369925305564,0.271717655528854,0.145926859947044,0.0948164309903761,0.031605476996792,35.556161621391,3.79607474001497e-07,1.40758452828019,0.315994325808736,1.67192764978167e-08,0.0579864533902583,0.250774531702827,5.22446941047557e-09,0.0203663993595341,-9.27704832782084e-09,-0.0293716093393133,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.161803907687738,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","B05",7400000,288483.81027027,26800000,223085.477910448,3,35,0.84059375,0.566134826807229,64964,92996,0.06325,0.211,1,0.428973962435563,7.15618337913415,3.95414894979678,2.39089743562852,1.96193584015008,2.22601933515812,2.03655673732136,5.77544455827424,4.42270694847516,2.13364740987296,6.87484212250801,4.74119471263505,0.390011921683652,0.0996385590781003,0.0485281301214326,0.0161760433738109,18.1980487955372,4.02396345382335e-07,1.49697627113393,0.135935859273545,1.83697107126412e-08,0.0637105543514513,0.209817527643078,7.82901222548798e-09,0.0305196139640999,-9.27704832782084e-09,-0.0293716093393133,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.206684876549916,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","C05",5300000,245120.340754717,25200000,236200.584444444,3,35,0.84059375,0.574439983190709,35391,75824,0.03525,0.182,1,0.519712391319767,4.893986033989,4.49741977664314,2.10646720021322,2.04796061816336,2.22601933515812,2.03655673732136,5.77544455827424,4.42270694847516,1.52815287463874,6.46440378683589,4.93625091219715,0.480750350567856,0.0966110866041915,0.0455006576475237,0.0151668858825079,17.0627466178214,4.45614112926193e-07,1.66177156795236,0.0651869001342185,1.22994151196639e-08,0.042657316042172,0.163895147909532,6.50377571069571e-09,0.0253534824423078,-9.27704832782084e-09,-0.0293716093393133,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.224385265985936,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","A01",2600000,448744.576153846,7300000,668550.534383562,4,40,0.964838235294118,0.684691284375385,192940,85480,0.10325,0.25275,1,0.258090725781727,21.3531640997352,60.993260849114,3.44208194363365,4.8838360547188,3.44208194363365,4.8838360547188,21.3531640997352,60.993260849114,1.32921222707482,5.91007280651403,4.58086057943921,0.373017923567695,0.0652814482984394,0.0262706478842294,0.00656766197105735,9.85149295658602,5.40974248340183e-07,0.802203730714143,0.507412254641149,1.95158559477365e-07,0.381739081469183,0.189476808655112,2.5955727213029e-08,0.0320599787613906,-1.69202832264336e-07,-0.349679102707792,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.31740218724581,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","A08",14900000,370978.601208054,19100000,413239.476753927,3,45,0.916191176470588,0.604934354667375,335054,342140,0.14425,0.314,1,0.0827757073670566,13.1974426970283,17.3056343937315,2.93199834542897,3.20919643208249,2.85655838213889,3.58930105463642,12.2047232515735,24.2118671327036,5.9621379985751,10.3170200436944,4.35488204511933,0.182788607185151,0.0836918941053264,0.0422499257560155,0.0140833085853385,15.8437221585058,3.1225602595177e-07,0.665012708949835,0.989438753768969,6.64052854878502e-08,0.165953682052552,1.0148144902545,5.3131648704424e-08,0.0983631403211952,2.6677969444011e-08,0.0210911592424981,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.215603117978704,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","B08",9100000,377970.541978022,14300000,497296.48986014,3,45,0.916191176470588,0.652799124610385,183594,365317,0.08125,0.233,1,0.150661707914352,13.8264739460546,27.8452259417571,2.97785997461661,3.76054428992703,2.85655838213889,3.58930105463642,12.2047232515735,24.2118671327036,3.64130575751902,7.72426107983405,4.08295532231503,0.250674607732447,0.0709367353282577,0.0294947669789469,0.0098315889929823,11.0605376171051,3.20461439969999e-07,0.679065948462481,0.477824886863206,5.2508229325627e-08,0.131223500217342,1.09857714055081,7.68235762622942e-08,0.14222423726962,2.6677969444011e-08,0.0210911592424981,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.269617804732927,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","C08",6100000,442678.316557377,10300000,495257.665048544,3,45,0.916191176470588,0.655745819563781,86122,240820,0.04225,0.195,1,0.174618374685441,20.6211743947585,27.5492151079967,3.40229205448525,3.74717120360319,2.85655838213889,3.58930105463642,12.2047232515735,24.2118671327036,2.44087528800726,5.5636286099504,3.12275332194314,0.274631274503536,0.0702463789520604,0.0288044106027496,0.00960147020091654,10.8016539760311,4.49087443145021e-07,0.949953996474404,0.191200079830271,3.13442753820117e-08,0.0783325886290438,0.663510787316884,6.44185230404742e-08,0.119258641047717,2.6677969444011e-08,0.0210911592424981,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.22426472129966,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_02","D08",3600000,246281.448611111,9200000,478963.193478261,3,45,0.916191176470588,0.693786014405762,45402,281394,0.03225,0.186,1,0.312756546197643,4.94726095699964,25.2584903999586,2.11408315402471,3.64029229293297,2.85655838213889,3.58930105463642,12.2047232515735,24.2118671327036,1.44051656341412,4.9694546807324,3.52893811731828,0.412769446015738,0.0621506226432971,0.0207086542939862,0.00690288476466208,7.76574536024484,4.33712088842955e-07,0.908336248379287,0.0881172086127034,2.44770023924176e-08,0.0611705625958648,0.801070885682175,8.70729223567582e-08,0.161198951826262,2.6677969444011e-08,0.0210911592424981,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","megaterium",0.312442409238693,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","E02",48200000,35842.5436099585,8.1e+07,31973.9125432099,4,15,0.863072916666667,0.69763399730562,24530,46136,0.0345,0.0735,1,0.129772533403972,0.20686054387993,0.186133231229944,0.733769540775938,0.708394365372697,0.719446267340393,0.737687634005807,0.194981637528046,0.210191975716004,3.15050957787269,5.47151260916427,2.32100303129158,0.137997723970829,0.0691460558364205,0.0162590498828065,0.00406476247070162,6.09714370605242,2.4123225160442e-08,0.362512216836738,0.0418344470779882,8.67934586680254e-10,0.0132786287563791,0.0898438440779101,1.10918326022111e-09,0.0164202937095366,-1.30176529969491e-10,-0.00220710379636188,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.275714252044967,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","F02",23200000,35846.9715517241,29500000,35280.0022033898,4,15,0.863072916666667,0.749195240162037,8711,5365,0.0265,0.0475,1,0.0600594961683774,0.206885108500788,0.203755557147649,0.733798584589379,0.730079711837232,0.719446267340393,0.737687634005807,0.194981637528046,0.210191975716004,1.51642784661092,1.99271138234995,0.476283535739028,0.0682846867352352,0.0598679130716836,0.00698090711806965,0.00174522677951741,2.61784016927612,2.49565335898514e-08,0.375319284561376,0.01195314799432,5.15221896306896e-10,0.00788243767814881,0.00664935268601085,2.25401785966469e-10,0.00333683680682822,-1.30176529969491e-10,-0.00220710379636188,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.1539316398265,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","G02",12500000,32167.45376,16700000,36888.3550898204,4,15,0.863072916666667,0.767061216606858,4922,3242,0.0155,0.0345,1,0.0724200187786135,0.187135705704461,0.212716503707258,0.709663843448809,0.740629241089135,0.719446267340393,0.737687634005807,0.194981637528046,0.210191975716004,0.817040865630885,1.12807729102523,0.311036425394341,0.0806452093454712,0.057083821905859,0.00419681595224504,0.00104920398806126,1.57380598209189,2.71369187564259e-08,0.408054821019893,0.00599089002542594,4.79271202034075e-10,0.00733242396731286,0.00361479558121338,2.16454825222358e-10,0.00320438644583312,-1.30176529969491e-10,-0.00220710379636188,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.165019857447479,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","H02",6400000,30778.454375,8900000,41617.2724719101,4,15,0.863072916666667,0.778920741676575,2434,1730,0.0125,0.0215,1,0.0824383215931168,0.180020432566714,0.240577499245347,0.700553100547447,0.771647217724165,0.719446267340393,0.737687634005807,0.194981637528046,0.210191975716004,0.418324923203013,0.601190891624222,0.182865968421209,0.0906635121599748,0.0553412747832265,0.00245426882961253,0.000613567207403133,0.9203508111047,3.03488704577342e-08,0.456302709981743,0.00255533529980148,3.99271140593982e-10,0.00610849403912131,0.00169058022551299,1.89952834327302e-10,0.00281205229331667,-1.30176529969491e-10,-0.00220710379636188,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.165757058644261,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","E03",14900000,30686.253557047,27300000,33224.2331501832,3,19,1.01835416666667,0.888583353599222,32254,82746,0.0225,0.04375,1,0.2018418297465,0.179554617489323,0.192672984284712,0.699948335738523,0.716595484622587,0.707427673853815,0.707985239048664,0.185372265325337,0.185810919099841,0.952590819237069,1.74715874367211,0.794567924435046,0.202186907236963,0.0415930820916459,0.00660554281296857,0.00220184760432286,2.47707855486321,4.03208119305974e-08,0.63032100414436,0.0582620999277636,3.91020804884319e-09,0.0611617273137544,0.182168751008347,6.67284802228377e-09,0.104265712356206,5.46791447663034e-10,0.00849424379411822,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.242864847856506,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","F03",5800000,34257.5696551724,7800000,33245.51,3,19,1.01835416666667,0.93478693543257,12640,13727,0.0175,0.03375,1,0.0987552720477236,0.198192014781067,0.192785577353223,0.723373358917721,0.716735044013703,0.707427673853815,0.707985239048664,0.185372265325337,0.185810919099841,0.370807164535235,0.499188212477747,0.128381047942512,0.0991003495381865,0.0375078748211131,0.00252033554243576,0.000840111847478587,0.945125828413411,4.66680791521486e-08,0.729564849753199,0.0187548657378645,3.23359754101112e-09,0.0505784880434325,0.020723662780861,2.65687984370013e-09,0.041514727837819,5.46791447663034e-10,0.00849424379411822,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.11959033590759,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","G03",3800000,30535.7768421053,5700000,29264.8715789474,3,19,1.01835416666667,0.948297897972749,6104,6604,0.0105,0.02175,1,0.135155036036055,0.178796109189798,0.17247488499523,0.6989613269052,0.690625188509703,0.707427673853815,0.707985239048664,0.185372265325337,0.185810919099841,0.242942625040326,0.36479138604143,0.121848761001104,0.135500113526517,0.0364260380698513,0.00143849879117398,0.000479499597057992,0.539437046690241,3.83724386761066e-08,0.599872993918046,0.00777308783454653,2.04554943014382e-09,0.0319955702843676,0.00855000853291899,1.50000149700333e-09,0.0234380768298842,5.46791447663034e-10,0.00849424379411822,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.184260360019668,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","E04",5400000,30773.4833333333,12400000,36420.5883870968,3,21,0.959375,0.871881627783669,9513,22812,0.01075,0.0185,1,0.277099173013588,0.17999529744899,0.210083798406775,0.700520494426043,0.737561059625301,0.708137311979876,0.755010069331877,0.185930679567146,0.225349632136915,0.34568938355186,0.863554012588332,0.517864629036471,0.305171936648662,0.0428181697082831,0.00311830949366054,0.00103943649788685,1.1693660601227,4.62900526014511e-08,0.689094572616058,0.0132973215580216,2.46246695518918e-09,0.0384660975740573,0.0383157798363526,3.08998224486714e-09,0.044369870648286,5.36812509981648e-10,0.00500247907526252,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.306931726860983,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","F04",2900000,33095.9624137931,5400000,41741.0466666667,3,21,0.959375,0.884090005302227,4446,8903,0.01275,0.0165,1,0.207229405525933,0.191995128459831,0.241337643751783,0.715754129533708,0.772459079038453,0.708137311979876,0.755010069331877,0.185930679567146,0.225349632136915,0.185648002277851,0.376063844191693,0.190415841913842,0.235302169161008,0.0416153716745626,0.00191551145994003,0.000638503819980011,0.718316797477512,5.95425451682229e-08,0.887644110345212,0.00529715943502149,1.82660670173155e-09,0.0285333500497003,0.0122726687328912,2.27271643201688e-09,0.0326345351259968,5.36812509981648e-10,0.00500247907526252,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.209540005123375,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","E03",12600000,34480.8155555556,42600000,34404.0498591549,3,23,0.932505263157895,0.732969190718732,36136,100938,0.024,0.049,1,0.406052479772631,0.199398047163333,0.19898278859542,0.724837676342292,0.724334153784181,0.717583701374119,0.739098106563145,0.193471197652378,0.211399955424432,0.820776687804811,2.88484219136282,2.06406550355801,0.418991468509759,0.0606122401252326,0.016889283178415,0.00562976105947168,6.33348119190564,8.57241914522201e-08,1.28565424924796,0.0668509362326962,5.3056298597378e-09,0.0814483856887929,0.231689408773938,5.43871851582015e-09,0.080312680349592,-2.10725823575787e-10,-0.0053909508043459,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.245793870330369,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","F03",6900000,34364.5752173913,17200000,34470.6774418605,3,23,0.932505263157895,0.798296083492313,14978,30772,0.02,0.032,1,0.304462657405399,0.198769477971505,0.199343172679579,0.72407523119853,0.724771178294576,0.717583701374119,0.739098106563145,0.193471197652378,0.211399955424432,0.449472948083587,1.1647719645878,0.715299016504217,0.317401646142526,0.0508423271736908,0.00711937022687331,0.00237312340895777,2.66976383507749,7.89168341623804e-08,1.18466182185836,0.0230302753151312,3.33772106016394e-09,0.0512384013616952,0.0550387327388031,3.19992632202344e-09,0.047252796609232,-2.10725823575787e-10,-0.0053909508043459,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.211310409249857,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","G03",3100000,31279.2912903226,7600000,41090.04,3,23,0.932505263157895,0.827673301025583,7187,12471,0.014,0.021,1,0.298915378600395,0.18256483033968,0.237357442259292,0.703838196581536,0.768188987610678,0.717583701374119,0.739098106563145,0.193471197652378,0.211399955424432,0.201937121602771,0.514666682027169,0.312729560424398,0.311854367337523,0.0471968967859557,0.0034739398391382,0.0011579799463794,1.30272743967682,8.65345035209158e-08,1.29908167607283,0.00947158476464593,3.05534992407933e-09,0.0469036336136226,0.018451876869117,2.42787853541013e-09,0.035852091292249,-2.10725823575787e-10,-0.0053909508043459,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.193585815286203,"Positive","Yes","Yes","Rod","Aerobic"
"21_RT_03","E02",16700000,31749.4531137725,6.5e+07,33676.4464,3,25,0.886520833333333,0.6474135,29378,117208,0.0255,0.04425,1,0.452992850157642,0.184975102738609,0.195075462414238,0.706922088152509,0.719561647675042,0.695794828488335,0.71958850492469,0.176377105779957,0.195097306488183,1.04465931102623,4.24971625446989,3.20505694344366,0.467720467649601,0.0777171740595412,0.0289957499538645,0.00966524998462149,10.8734062326992,1.01978784270648e-07,1.58677825007309,0.0520363581401058,3.11594958922789e-09,0.0498117975792388,0.277612028160156,4.27095427938701e-09,0.0653248385390815,6.33860335511552e-10,0.00799307007807396,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","sp.",0.227656733788593,"Positive","Yes","Yes","Rod","Aerobic"
